,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.36228287841191065,0.3976426799007444,0.3467741935483871,0.31017369727047145,0.1011166253101737,0.999379652605459
FOLD 2,0.3426270136307311,0.4083023543990087,0.30793060718711274,0.3215613382899628,0.09913258983890955,1.0
FOLD 3,0.34034653465346537,0.4084158415841584,0.3025990099009901,0.3155940594059406,0.0952970297029703,0.9987623762376238
FOLD 4,0.35435992578849723,0.3939393939393939,0.33828076685219544,0.2795299938157081,0.10018552875695733,0.9993815708101422
FOLD 5,0.32941903584672433,0.40482076637824477,0.3016069221260816,0.32756489493201485,0.09888751545117429,0.9981458590852905
FOLD 6,0.35661310259579726,0.4227441285537701,0.3411619283065513,0.33127317676143386,0.09888751545117429,0.9981458590852905
FOLD 7,0.36279357231149567,0.3974042027194067,0.3318912237330037,0.27132262051915945,0.10074165636588381,0.9993819530284301
FOLD 8,0.3625694873378629,0.39468807906114883,0.3292155651636813,0.3230389129092032,0.09944410129709698,0.9987646695491044
FOLD 9,0.3450617283950617,0.4024691358024691,0.31790123456790126,0.32654320987654323,0.09814814814814815,0.9981481481481481
FOLD 10,0.33682911782850095,0.39235040098704504,0.33806292412091304,0.3090684762492289,0.0999383096853794,0.9987661937075879
MEAN,0.3492902396800047,0.40227769833253896,0.32554243755068174,0.31156703800296665,0.09917790200078677,0.9988876282257078
