,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.9755700325732899,0.9788273615635179,0.9706840390879479,0.9755700325732899,0.9804560260586319,0.9723127035830619,0.9771986970684039,0.9739413680781759,0.9755700325732899,0.9739413680781759
FOLD 2,0.9706840390879479,0.9723127035830619,0.9592833876221498,0.9739413680781759,0.9674267100977199,0.9771986970684039,0.9723127035830619,0.9771986970684039,0.9609120521172638,0.9674267100977199
FOLD 3,0.9739413680781759,0.9625407166123778,0.9625407166123778,0.9755700325732899,0.9739413680781759,0.9739413680781759,0.9657980456026058,0.9723127035830619,0.9641693811074918,0.9723127035830619
FOLD 4,0.9723127035830619,0.9690553745928339,0.9609120521172638,0.9723127035830619,0.9739413680781759,0.9657980456026058,0.9771986970684039,0.9771986970684039,0.9674267100977199,0.9723127035830619
FOLD 5,0.9707317073170731,0.9691056910569106,0.9544715447154472,0.9723577235772358,0.9772357723577236,0.9691056910569106,0.9723577235772358,0.975609756097561,0.9642276422764228,0.9691056910569106
FOLD 6,0.9739837398373984,0.9739837398373984,0.9609756097560975,0.9739837398373984,0.9772357723577236,0.9723577235772358,0.975609756097561,0.9739837398373984,0.967479674796748,0.9691056910569106
FOLD 7,0.9691056910569106,0.9658536585365853,0.9528455284552846,0.9707317073170731,0.975609756097561,0.967479674796748,0.967479674796748,0.9723577235772358,0.9626016260162602,0.9691056910569106
FOLD 8,0.9739837398373984,0.967479674796748,0.9626016260162602,0.975609756097561,0.9772357723577236,0.9739837398373984,0.9723577235772358,0.9723577235772358,0.9642276422764228,0.9723577235772358
FOLD 9,0.9691056910569106,0.9707317073170731,0.959349593495935,0.9691056910569106,0.9723577235772358,0.9642276422764228,0.9723577235772358,0.9739837398373984,0.9642276422764228,0.9707317073170731
FOLD 10,0.9772727272727273,0.9756493506493507,0.9675324675324676,0.9772727272727273,0.974025974025974,0.9724025974025974,0.9675324675324676,0.9772727272727273,0.9724025974025974,0.9707792207792207
MEAN,0.9726691439700892,0.9705539978545856,0.9611196565411232,0.9736455481966724,0.9749466243086646,0.970880788327956,0.972020321248096,0.9746216875997602,0.9663245000940639,0.9707179210186279
